city_name,count
Temple,268
Clarkston,268
Brewton,267
Porterville,267
Pleasanton,266
Lyons (corporate and RR name for Lyon Station),266
Montoursville,266
Choctaw,266
Glassport,265
Perth Amboy,265
Ste. Genevieve,264
Red Lake,263
Sacaton,262
Waukegan,262
Aspen,261
Wisconsin Rapids,260
Diboll,260
Selma,260
Elyria,258
Wichita Falls,258
Lantana,258
Alamosa,258
Jefferson,257
Hastings,257
Naples,257
Mayfield,256
Bellview,256
Benicia,255
Mascot,255
South Roxana,254
North Pole,254
Twin Falls,253
Centerburg,253
Mannford,252
Uxbridge,252
Poughkeepsie,251
Evans,251
Rocklin,251
Coffeyville,251
Carlyss,250
Escanaba,250
Trimble,250
Westbrook,249
Oshkosh,249
West Wenatchee,249
Northridge,249
Venice,249
Berea,248
Jalama,248
West Long Branch,248
Flower Mound,246
Peach Springs,246
Powder Springs,246
Granger,246
McDonough,246
Biloxi,245
Blakely,245
Peoria Heights,244
Jackson (Township of),244
Air Force Academy,244
Catlettsburg,241
Clarion,241
Walla Walla,241
Fishers (corporate name for Fishers Station),240
Middleport,240
Los Gatos,240
Heath (Fourmile Lock),239
Slinger,239
Dripping Springs,238
Hackensack,237
Jamestown,237
Kennebunkport,236
Red Rock,235
Williamsport,235
Big Spring,234
Hayward,232
Artesia,232
Cheney,232
Slater,232
Laplace (La Place),230
Stateline,230
Old Field,230
North Mankato,229
Levittown,229
Healdton,229
Northumberland,229
Greenbelt,228
Alliance,228
Brewster,227
Fallon,227
Sumter,226
Torres-Martinez I.R.,226
Lake City,226
Bonners Ferry,226
Chesapeake,225
Torrington,225
Scotchtown,225
Hope Mills,224
South Hill,224
White Swan,224
Vidalia,223
Wadsworth,223
East Moline,222
Thomaston (census name for Thomaston Center),221
Golden,221
Enoch,221
Bent Creek,221
Cape Coral,220
Wade,220
Manitou Springs (Manitou),220
Cumberland,220
Leslie (RR name Leslie-DeSoto),220
Delaware,219
Gibbstown (Township name Greenwich),219
Holiday,216
Riverhead,216
Scotts Valley,216
East Bethel,216
Kewaunee,216
Noblesville,216
Guayama,215
Frederick,214
Englewood,214
Wanaque (Wanaque-Midvale),214
Dundalk,214
Lyndon,213
Benzonia,213
Five Points,213
Maywood,213
Mulberry,212
Sharonville,212
Wasilla,212
San Marcos,212
Cocoa Beach,212
Bath,208
Kannapolis,208
Kissimmee,208
Olathe,207
Blythe,207
Mesa Verde National Park,206
Bensenville,206
Rossville,206
Aquia Harbour,205
El Toro,205
Moraine,205
Palm Beach,205
Bay St. Louis,204
Nanticoke,202
Paul Spur,201
Ames,201
Fort McDowell,200
Plant City,200
Leo-Cedarville,200
Laureldale,199
Ajo,199
Boonville,198
Watsonville,198
Wetumpka,198
Pinedale,198
Oak View,197
Onyx,196
Bloomingdale,196
Preston,196
Goldsby,196
Circleville,194
Sweet Home,194
Pullman,194
Nashville-Davidson (Remainder),193
Peabody,193
Fairfax,193
Murray,193
Fort Myers Beach,192
Casstown,192
Salmon,191
Queen Creek,191
Lakeville,191
Ardmore,190
Ritzville,190
Corvallis,190
Ferndale,190
Binghamton,189
Twisp,189
Cortina Indian Rancheria,189
Hutchinson,188
Custer,188
Lizton,188
Shelton,188
Beech Bottom,188
Fernley,187
Albert Lea,187
Prescott,186
Lapwai,186
Xenia,185
North Platte,184
San Martin,184
Ponemah,184
James Town,183
Weaverville,182
Tahoe City,182
Fulton,181
Cheshire,181
Glens Falls,181
Elko,180
Lucerne Valley,179
Moses Lake,179
Whittier,179
Cave Rock,178
Rillito,178
Sharon,177
Fortville,176
New Market,176
Kiln,176
Canon City,176
Port Orange,176
San Manuel,175
Everett,175
Bremerton,175
Bucksport (census name for Bucksport Compact),175
Pontiac,174
Greenwich (Township of),174
Kurtistown,173
Taylorsville,173
Coraopolis,172
Fish Creek,172
Kaycee,172
Silverton,172
Winona,172
Summerville,171
Lares,171
West Memphis,171
De Pere,170
Dubuque,170
Richland,170
North Kansas City,169
Taos,169
Sebring,168
Dade City,168
Prince Frederick,168
