city_name,count
Pennellwood,115
Huntington,114
Beckley,113
Duquesne,113
Ste. Genevieve,110
Manistee,110
Gallatin,110
Fort Meade (U.S. Army),109
Colfax,108
Michigan City,108
Elberton,106
Hillside,106
Lolo,105
Benicia,105
Loretto,105
Crandon,104
Prescott,104
Creston,103
Sterling,102
Dexter,100
Gardnerville,99
Tecate,99
Bonners Ferry,99
Orofino,97
Indiantown,97
Boca Raton,97
New Auburn,96
West Palm Beach,92
Westlake (RR name West Lake),90
Newport Beach,89
Smartville,85
Crows Landing,81
Porterville,80
Virginia Beach,79
South Daytona (RR name Blake),76
Auburndale,76
Gresham,75
Livingston,72
Harriman,70
Lawrenceburg,70
Westley,66
Wickenburg,65
Newport News,64
Elsmere,63
Scotts Valley,62
Waite Park,61
New Carrollton,61
Beaverton,60
Jefferson City,60
City of The Dalles,59
Lee's Summit,58
Albert Lea,58
St. Cloud,58
Fairmont,58
West Haven,57
North Mankato,57
Bluefield,57
Bemidji,57
Granite Falls,57
Fergus Falls,56
Naugatuck,56
Apple Valley,55
Manchester (Town of),55
Waterford,55
Stratford (Town of),54
Hibbing,54
Grand Island,54
Haddam,53
Elk River,53
Larned,53
Pipestone,53
Bodie,53
Moorhead,52
Stillwater,52
Blythe,51
St. Michael,50
Lockwood,50
Ada,50
Willmar,49
Tualatin,49
Hutchinson,49
Putnam (Town of),49
Winona,47
Farmington (census name for Farmington Center),46
Little Falls,45
Hyattsville,45
Green Park,44
Beatrice,40
Pryor (corporate name Pryor Creek),38
Inyokern,37
Pearsonville,37
Shelton,34
Mishawaka,34
Ansonia,30
New Albany,29
Charlestown,29
Paso Robles,29
Harbeck-Fruitdale,27
Muncie,27
Brackenridge,24
Wanaque (Wanaque-Midvale),24
Guayama,24
Nevada City,24
Blue Lake,23
Aurora,22
Olympic Valley (Squaw Valley),20
Lauderdale Lakes,20
Port Townsend,16
Sequim,16
Mono Village,14
Biggs,8
