address,count
"55 Library Road, HOGANSBURG, NY 13655",2583
040 TRADING POST ROAD,2582
"200 LITTON DR.,  GRASS VALLEY, CA",2581
NO ROCHELLE SITE E,2581
"BARRIO JOBOS,INTERSECTION HIGHWAYS 3&707",2580
"1313 19TH St. N., St. Petersburg, FL 33713 (NE CORNER OF 13TH N AVE & 19TH ST N)",2578
"891 E. PLUMB LN., RENO, NV 89502",2577
3730 MEADOWLAND BLVD.,2575
NO ANTELOPE NA-5,2574
"FS-10049 DONNER PASS RD, TRUCKEE",2572
2701 PLUNKETT STREET HOLLYWOOD,2572
"JACKSON PURCHASE RECC, 2901 POWELL STREET",2570
1562 KATIE AVE,2568
56TH AVE AND LOUISIANA ST,2565
"LCM/CENTER & M ST, LAKEVIEW, OR",2564
"501 Waddell Ave, Clairton, PA 15025 (Clairton)",2544
310 SOUTH DIVISION STREET,2533
"STEVENSVILLE RANGER STATION,88 MAIN ST",2532
"WKRG XMITTING STN, TELEGRAPH RD.",2529
110 4th Ave N,2524
4950 BROADWAY AVE.,2504
"WASHINGTON ELEM. SCH., 3611 E. 114TH ST.",2502
10th Street West,2500
Garfield County - Battlement Mesa,2496
"Converse County Long-Term 16 Miles West of Wyoming Highway 59 on Highland Loop Road, North side of road",2495
540 LAIRD AVE.,2489
"5000 ROCKLIN ROAD, ROCKLIN, CA  95677",2486
3104 Pacific Street,2484
MEEK'S PROPERTY,2481
100 4th Ave N,2476
"BAHNSON AVE, HILLTOP SITE",2469
"2301 11TH AVE NORTH, BIRMINGHAM, AL.",2466
PACIFICORP BRIDGER #851,2465
325 VINE ST.,2465
"1907 CARPENTER, DES MOINES IOWA",2464
WYODAK SITE 4,2460
625 AHSAY AVE ROCK SPRINGS WYO,2457
105 SOUTH 17TH ST @ LOCKELAND SCHOOL,2455
712 MACON AVE.,2453
NATIONAL GUARD CAMP ARMORY SITE,2447
"PMC/3745 SW MARSHAL PL., PENDLETON",2431
"5599 Traffic Way, Atascadero CA",2430
"3714 Western Ave, Brookings, SD  57006",2427
4545 Navajo St.,2419
Milerton Road and Winchell Cove Road,2419
2728 VIKING LANE,2412
BELLE AYR BA-1,2392
"1007 S 5th St, Fernandina Beach, FL 32304",2390
"406 IVINSON, LARAMIE, WY",2387
NORTH ROCHELLE MINE 'J' SITE,2387
"4706 E. DRUMMOND ST., FRESNO",2383
"2820 M St., Bakersfield, CA 93301",2374
TUKEY'S BRIDGE-BEAN POT RD.,2370
"Southeast CR 137, White Springs, FL 32096",2369
24430 LACEY TRAIL,2368
17TH STREET NW AND QUINCY,2368
10703 Bloxham Cutoff Rd,2365
4010 WINSTON PARK BLVD,2365
CHERRY ST AND HENDERSON AVENUE,2360
STP/BATISTE & CHUBBUCK RD,2360
145 MADISON AVE.,2357
"ARNOLD WEST: 1709 Lonedell Drive, Arnold, MO 63010",2337
"HIGHWAY 19, OCALA NATIONAL FOREST",2336
700 E. CANON PERDIDO,2332
"181-A1, NOAA LOT, 2ND ST & WOODIS AVE.",2321
3901 LEFFERSON,2318
LK FOREST PK/17711 BALLINGER WAY NE,2310
12700 SACRAMENTO,2307
"OAKVILLE: 6115 Frontenac Pointe Court, Oakville, MO 63129",2303
"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137",2293
645 1/4 PITKIN AVE.,2281
14700 GODDARD (ALLEN PARK),2280
851 SW 3 AVENUE POMPANO BEACH,2278
GREER RD,2277
4335 LAUREL STREET ANCHORAGE AK 99508,2274
Terre Haute- Lafayette Ave.   961 N. LAFAYETTE AVE.,2269
"KYTC DISTRICT OFFICE,  109 LORAINE STREET",2269
261 E 1st St,2269
"260 S CHURCH AVE, TUCSON",2259
"530 Hwy 99 North, Eugene, OR 97403  (Eugene Highway 99 or E99)",2253
ANTELOPE SITE 4,2252
2710 North Pacific Street,2250
1613 VERMONT AVENUE,2249
"3250 NORTH STAPLEY DRIVE, MESA, AZ 85203",2248
1ST STREET & 5TH AVENUE SE,2247
700 N. WASHINGTON,2245
"UABC, CALZADA BENITO JUAREZ, MEXICALI",2241
210 EAST FLAMINGO ROAD,2241
"96 STATE STREET, Rutland, Vermont",2234
3130 C AVE. COUNCIL BLUFFS,2231
South Pass WyDot,2230
"2301 ALEXANDER AVE, TACOMA, WA",2228
1935 Emerywood Drive,2227
GAS SERVICE CENTER MEAGHER STREET,2219
112 SOUTH RANDOLPH STREET,2217
2801A EAST CHARLESTON,2216
"3640 Old Oakdale Rd, McDonald, PA 15057 (South Fayette)",2210
1.3 miles east of U.S. Highway 30,2208
"1 Hilton St, PROVIDENCE RI",2200
43750 W. CAREFREE PLACE,2197
4 mi NNE of U.S. Highway 30,2197
LINCOLN PARK ELEMENTARY SCH. (NW CORNER),2194
QUABBIN SUMMIT,2193
TICO AIRPORT OFF US 1,2189
"BASKETT FIRE DEPARTMENT, 7492 DR. HODGE ROAD",2185
"MISSOURI STATE UNIVERSITY (MSU): Springfield, MO 65806",2182
NORTH OF NEWKIRK OK. ON HWY 77 - EAST HOME ROAD (E0040RD) .90 MILES,2181
675 West 220 North,2174
"84 E. 'J' ST., CHULA VISTA",2174
SANDPOINT/SANDPOINT POST OFFICE,2167
Oso Flaco Lake Road,2162
4616 E 15TH STREET,2156
101 W. COSTILLIA ST.,2156
1137 NORTH BOULDER HIGHWAY,2156
"ROUTE 12 NORTH, BUILDING F-004-051",2140
"7201 WATSON LN, WATSON LN ELEMENTARY SCH",2136
2516 Texas Avenue,2136
"FMC Corporation ,1701 E Patapsco Avenue",2135
PUBLIC WORKS BLDG  11TH & NICHOLAS,2122
Remington Road (see coordinates),2121
VILLAGE GREEN-ROUTE#108,2120
Genesis Alkali - Granger - Downwind (East of facility),2101
Belle Ayr Ranch House 805' E HWY 59,2096
650 R E Thomason Loop,2080
"3300 SOUTH BROAD STREET. 33RD AND BROAD, WDEF-TV",2077
101 COOPER AVE.,2077
32ND & RAILROAD STS.,2076
1303 RED ROCK ROAD,2075
100 E. 2ND ST.,2071
Two Track Dirt Road,2071
"5715 S. 1400 E., SALT LAKE CITY",2070
KORBEL AVE.,2065
206 LINCOLN ST,2059
Jackson SLAMS - High School Rd.,2058
"COLLEGE-29 EMMONS PARK DR, TAFT",2049
111 2ND AVE SE FIRE STATION #1 ABERDEEN,2043
NORTH ANTELOPE/ROCHELLE COAL GILLETTE WY,2042
618 LOGAN ST.,2023
232 East Woodrow Wilson Drive,2013
 201 ASHVILLE ROAD,1996
OREGON ST. & EARL AVE.,1993
717 South Akard,1993
ROCKWOOD/N 9005 COUNTRY HOMES BLVD,1986
141 BALDWIN AVENUE,1980
"199 Lake Shore Rd, Kingston TN  37763",1974
No Address,1970
NORTHEASTLAND HOTEL-MAIN ST.,1968
6315 DEPOT AVENUE,1961
QUESTA MIDDLE SCHOOL,1949
"225 SOUTH CONGRESS AVE DELRAY BEACH, FL",1941
22 S. 4TH AVE,1935
534 4TH ST.,1925
"2000 MAIN ST., SARASOTA",1924
"SITE B, CNTY RDS 00.0 N & 25.0 E",1924
"13891 CAJEME, LA MESA",1924
"FLAT ROCK, WATER",1922
LANCASTER STREET TRAILER,1920
LABONVILLE'S-ROUTE#2,1916
"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",1916
650 Madison St./ Gary water/ IN American Water Company,1915
CHEROKEE HEIGHTS DRIVE,1912
"NAVAL AVIONICS CENTER, 6125 E. 16TH ST.",1912
"5 N. KENT ST., WINCHESTER JUDICIAL CENTE",1903
GLADEVILLE ELEM SCHOOL NEAR GALAX,1894
"DINE COLLEGE, GIS LAB",1893
"1004 THIRD ST.,  BRILLIANT",1893
"7200 Pyramid Hwy, Sparks, NV, 89441",1889
FIRE STA #11 620 WEST 28TH STREET,1885
"RT 1, BOX 1980  PONCA CITY, OK  74601",1871
2151 SOUTH 570 ROAD,1871
"MADAWASKA TANG'S PALACE, MTP",1869
150 WATERMAN (DETROIT-SW),1868
"HLTH CTR-2630 BRESLAUER WAY, REDDING",1856
"132 15TH ST., WEST SACRAMENTO",1851
9726 1/2 Monroe,1849
16900 HOLLAND RD.,1846
"237 1/2 N. 'D' ST., PERRIS",1845
"CEDAR BLUFF RESERVOIR,PRONGHORN & MULEY",1843
"125 W. CENTER STREET, LOGAN, UT",1841
Genesis Alkali-Westvaco Upwind (West of facility),1840
"14360 ARROW BLVD., FONTANA",1838
500 11TH ST NW,1835
"650 MERCHANT ST., VACAVILLE",1833
ONE CITY SQ,1831
FAMILY THRIFT 3333 W. CHICAGO RAPID CITY,1831
3 NORTH MARKET,1831
Lewiston Country Kitchen Bakery Lot & CANAL ST,1830
JB-6,1828
206 E 6TH ST- Jasper Post Office,1820
2757 UNIVERSITY AVE,1815
LONDON RD ASHVILLE NC 28803,1813
"MAYVILLE, NEAR N6705 MADISON RD",1812
19955 N. Wilson Ave.,1807
13TH & TUDOR,1800
2552 JEFFERSON AVE.,1798
BOMASTER PROPERTY-JAY HILL,1791
3205 SW 70TH AVENUE,1787
6910 SOUTH SANTA CLARA AVE,1780
11525 SO PARKWAY,1780
"HARPER DR, EVERGREEN PK, MONROEVILLE",1780
MIDLAND & CAMPBELL STS,1775
"OAKLAND ELEMENTARY SCHOOL, 2494 CHURCH STREET",1774
UITH & KING STREETS WILMINGTON DEL,1773
5006 PULASKI PIKE,1772
WABASHA & WEST 5TH ST.,1769
KERR-MCGEE CLOVIS POINT MINE GILLETTE WY,1768
SOLVAY - Downwind (East of facility),1767
31307 473rd Ave,1767
158B JACKSON ST,1764
277 3RD AVE.,1763
POST OFFICE PINE ST,1754
1235 CAMINO DEL RIO,1752
BERNALILLO CITY HALL,1750
SOLVAY Upwind (West of facility),1747
3200 WALNUT ST,1745
500 S. PHILLIPS KELO SITE,1742
1050 S BROADWAY,1742
PUMP STATION- 1 WASHINGTON ST.,1738
23RD PLACE & IOWA AVE  CHANCEY PARK,1735
327 First St. S.,1734
1060 E. 2ND AVE.,1734
SEYMOUR & VINE ST.,1729
FMC SITE #869 APPROX 1 MILE ESE OF PLANT,1726
"White St at 8th Ave, parking garage roof",1719
"207 Cherokee Boulevard, Roland, OK  74954",1715
4300 BLOCK OF WEST 7TH ST,1715
2323 MAIN AVE.,1713
"JR HIGH SCHOOL, 500 4TH AVE NORTH",1699
ISU/CARTER & 8TH STREET,1697
"Fire Station #8, 1711 Marietta Blvd., Atlanta, Georgia, 30318",1696
7501 Mimosa Avenue,1694
Dry Fork Mine Site 4,1692
"5300 South Pine Island Road, Davie, FL 33328",1691
"LAKE GREGORY-LAKE DR, CRESTLINE",1690
3029 N DIVISION ST. DAVENPORT,1689
27TH AT MORGAN SIOUX CITY,1688
RT 2 BOX 100 MCBEE  (SC145) [Chesterfield],1687
"1155 REDWOOD AVE., EL CAJON",1682
JACOBS RANCH SITE 4,1677
"BEN/794 NW NEWPORT, BEND, OR",1676
10 ARKANSAS ST.,1666
" 900 S MINARET STREET, TURLOCK, CA",1664
2956-A TREAT BOULEVARD,1661
10834 Ivanhoe (Ivanhoe Fire Station),1659
KO'OLINA GOLF COURSE,1657
1010 S. Harbor Blvd.,1655
"444 KINDELBERGER RD, FAIRFAX",1642
277 NORTH MAIN,1635
"500 N. DEARBORN, REDLANDS, CA. 92373",1631
1900 COLLEGE ST SE (Mountain View Elementary School),1627
"SANDERS CO COURTHOUSE, THOMPSON FALLS",1627
"416 N. FRANKLIN ST., FORT BRAGG",1621
2440 PEARL ST.,1619
1650 1ST STREET,1617
"7823 BLACKFOOT WAY, NORTH HIGHLANDS",1616
" 2220 NORTH STREET, ANDERSON, CA 96007",1615
BACKBONE STATE PARK,1615
BONITA & ST JOHN,1612
SW SE S3 T45N R70W,1606
HUGH MERCER ELEM. SCHOOL 2100 COWAN BLVD,1603
925 N. GLENDALE AVE.,1602
IS 52    681 KELLY ST,1600
CORDERO HV-3/PM-3,1597
5551 BETHEL ISLAND RD,1597
Gillette - 1000 West 8th,1593
Corner of CR 326 and State Highway 201,1589
"NORCONIAN-US NFAC, NORCO",1587
"PACIFICORP BRIDGER PWR PLT Site #901, ROCK Springs, WY",1585
POLL. CONT. DIV. 26 MAIN,1580
4514 1/2 Durant St,1580
OCEAN VIEW ELEM/11911 JOHNS RD,1580
4510 1/2 Aldine Mail Rd,1578
715 STATE STREET,1574
123 Camino de Santiago Fire Station,1571
1500 RED BUTTE,1566
"COAL CREEK CCM 26-1,2,3",1565
"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",1561
16th & Arcade Ave.,1551
2850 Keith Street NW,1551
LESTER & HART STS,1546
"Shiprock Electrical Substation, Waterflow, NM",1546
"9TH & MULBERRY , FIRE STATION #1",1543
JACOBS RANCH SITE 5 RELOCATED,1543
2780 VIKING LAKE ROAD,1542
8311 PARKLANE ROAD [Parklane],1540
4201 E. 72nd. Avenue,1538
5TH STREET AT AVE. K,1535
595 N PRIMROSE AVE ORLANDO FLA,1534
1600 HULMAN ST,1531
"KFW/10500 HWY 140, KLAMATH FALLS",1530
ROOF OF WEST POINT ELEM SCHOOL,1523
TRANSCON/3182 NW 26TH,1521
"BELGRADE CONAGRA,100 S BROADWAY,BELGRAD",1515
KENMORE SQ,1512
899 CHERRY STREET,1509
567 Eagle Lake Road,1506
"530 FOOTHILL DR., YREKA",1501
"2200 East Lake Rd, Palm Harbor, FL 34865",1499
Baltimore City Fire Dept.-Truck Company 20; 5714 Eastern Avenue,1496
"1612 Manhattan St, Pittsburgh, PA 15233 (Manchester)",1495
"CITY FIRE STA , 1010 CENTER",1492
Navajo Technical College,1491
SOUTH STREET,1491
428 Main Street,1487
"JAEHN'S - 2920 W MAIN RAPID CITY, SD",1487
"7926 EARHART DR., SACRAMENTO, CA. 95837",1481
"2051 Ward, Ridgecrest CA",1480
750 DUNDEE ROAD,1472
"GROUT MUSEUM, W. PARK ST. & SOUTH ST.",1467
1475 E PECOS RD-CHANDLER STATION,1465
CASTOR AND DELAWARE AVENUES,1464
"3147 Highway 178, Canebrake",1463
5707 Up River Rd,1460
Genesis Alkali - GRANGER Upwind (SW of facility),1459
"150 SOUTH WINOOSKI AVENUE, Burlington, Vermont",1455
"FEDERAL AVIATION ADM, 4942 S 16TH ST",1453
4600 HARVARD AVE.,1450
"9401 INDIAN HILLS DRIVE, CLIVE 50325",1447
"CARIBOU/18001 BARANOF ST, EAGLE RIVER",1442
MTN VIEW SCHOOL/3500 CARBARTON LANE,1441
Antelope Site 7,1441
212 E BROADWAY COOLIDGE,1440
30 MILES SOUTH OF BIG TIMBER,1436
100 WEST SWANSON AVENUE,1431
"47685 W. Eco-Museum Rd Maricopa, AZ 85139",1430
"7002 MAGNOLIA AVE., RIVERSIDE",1429
1601 ONTARIO,1427
PI REG OFF 58 CENTRAL DR (SKYWAY IND PK),1426
"MESSER DRIVE, RED BLUFF",1422
"3 BLKS E BLVD BENITO JUAREZ, ROSARITO",1421
EAST LIVERPOOL CITY HALL 126 WEST,1417
CONTINENTAL LIME-INDIAN CRK #2-HILLSIDE,1416
MITCHELL PROP.-2 DEXTER AVE,1412
SECOND & CARPENTER STREETS,1409
"SIMIS RESIDENCE - HIWY 167, MONO LAKE",1404
Rader Park,1400
509 WEALTHY,1399
5th Street South West Dunn Center,1398
R.CARBON HEWITT AVE. HIGH SHCOOL,1397
"1016 W PRINCE RD, TUCSON",1396
E. 22ND &,1393
"FIRE STA#3 ,420 KANSAS AVE",1393
339 13TH ST. NE,1391
4100 ISLETA RD SW,1389
"1865 D RUMRILL BLVD, San Pablo",1389
US70 WEST SWANNANOA NC 28778,1389
W. ALTON JONES CAMPUS URI PARKERFIELD WE,1388
"41929 E. GIBSON ROAD, WOODLAND",1386
Black Thunder Mine BTM-25,1385
144 E. 3RD AVE.,1384
Johnson County - Intersection of Reno Road & Coal Mine Road,1382
4401 1/2 Lang Rd,1373
POST FALLS/1/2 BLK W OF LINCOLN & 3RD,1366
"2334 'M' ST. MERCED, CA",1366
BLACK THUNDER BTM 26-2,1363
1000 SHENANDOAH AVENUE,1363
CASSIDY ROAD [Saltech/ Fallaw],1363
LAKE SUGEMA STATE PARK,1361
YVCC-SUNDQUIST/KNOB HILL & 16TH,1360
4201 ALGONQUIN PKWY,1357
"I STREET, EUREKA",1356
727 L Street,1356
10155 COORS ROAD NW,1355
R.D. NIXON POWER PLANT_EXIT 125 OFF I-25,1353
15TH & MADISON,1353
BOWATERS VEC SUB-STATION  CALHOUN,1353
"351 CHESTNUT STREET, POLICE STATION",1348
"200 S. HATHAWAY ST., BANNING CA",1344
"600 E. VALLEY PKWY., ESCONDIDO",1343
101 CHERRY HILL CIRCLE,1342
"Paonia, Colorado",1342
113 Saint Mary Street,1338
625 WEAVER AVENUE,1336
3333 1/2 Hwy 6 South,1333
COLUMBIA CENTER/556 COLUMBIA CENTER BLVD,1326
DIRT ROAD EAST OF TELSHOR DRIVE,1320
10551 Bellegrave,1319
"707 E 119TH ST SOUTH,PECK COMMUNITY BLDG",1318
2115 NAVAJO ROAD COUNCIL BLUFFS IA,1317
2220 MICHIGAN,1313
"1199 LANTANA ROAD,",1311
"Doarville Health Center, 3760 Park Avenue, Doraville, Georgia 30340",1305
"480 ALTA RD, OTAY MESA, CA",1303
"1167 N Dover Road, Valrico, FL 33527",1299
"300 Allied Industrial Bvld., Macon, Georgia 31206",1296
600 Dorsey Avenue,1294
"CAMP ROBERT WEBB, 1486 CAMP WEBB ROAD",1294
"26081 VIA PERA, MISSION VIEJO, CA 92691",1291
100 DAYTON ST.,1291
44 W. 5TH STREET- Anderson FS,1289
NA-9,1288
FIRE STATION #3 102 FEDERAL AVE.,1288
"S.R. 7, ELKEM METALS",1287
NORTHDALE WATERTOWER ROAD,1287
2600B Webberville Rd,1286
1501 E. LYCOMING AVE.,1285
30 Lincoln Street,1278
CALLE EL CID,1277
342 LONE OAK ROAD,1274
Evansville-Buena Vista-1110 W. Buena Vista Rd.,1272
184th Street SW Ryder,1272
"VAN DORSTEN AVE., CORCORAN",1271
"GOTHENBURG, NEBRASKA",1270
S 26010 Smith Road (Turnbull Slough National Wildlife Refuge),1267
2128 S. 9TH,1265
700 Zaragosa St,1264
DRY FORK COAL CO,1262
FIRE STA#7  ST.PAUL & WEST 13TH,1262
Meadowlark Elementary School-1410 DeSmet Ave,1261
1408 FRANCIS ST.,1259
HERTZ BLDG/AIRPORT WY & STACIA ST,1258
84 DIANA RD/ WATER TREATMENT PLANT,1253
6000 PULPIT ROCK DRIVE.,1253
 Cordero Rojo CRM-S11,1252
3400 PERSHALL ROAD,1251
2522 Marshall St. NE,1249
401 South Frio St,1248
405 S. FARRAGUT DAVENPORT,1247
LANE COMM COLLEGE/1059 WILLAMETTE,1246
ELLYSON INDUSTRIAL PARK-COPTER ROAD,1245
 Cordero Rojo CRM-W11 Hilight Road,1245
"/200 S 12TH, WALLA WALLA, WA",1245
54 N. WALCOTT,1236
"MELENDEZ SITE, 1238 THE STRAND",1235
1799 7th S,1228
13100 S. DOTY,1228
211 D ST.,1225
JOSE DE DIEGO INT. JOSE C. BARBOSA,1224
"Oconee Center, 824 School Street, Sandersville, Georgia 31082",1224
"1921 DAVIS ST., ROBERTSDALE, CLARK H.S.",1223
7717 DODGE,1221
8900 West Freeway,1221
"4625 E BROADWAY AT SWAN, TUCSON",1221
605 WASHINGTON,1221
"3040 UMI ST, LIHUE",1220
"GRANT ELEM. SCH., 2300 GEDDES",1220
AMAX EAGLE BUTTE MINE EB-5 OLD RURAL,1220
60TH ST. & 74TH AVE.,1219
"Trenton Public Library, 120 Academy Street",1215
533 S LIMESTONE,1215
"FARMINGTON ELEM. SCHOOL, SUNSET LANE",1212
1105 E KENNEDY BLVD,1212
613 N.E. JEFFERSON,1212
#1 Hospital Road  Schurz NV 89427,1209
"JONAH  APPROX 40 MILES NW OF FARSON, WY",1206
1550 W. College Ave.,1205
HWY 41 (GIBSONTON),1202
APPROXIMATELY 1/2 MILE NORTHWEST OF MARBLE CITY ON N4610 ROAD,1199
"1005 Northwest Drive, Port Allen",1195
310 3RD ST.,1193
" 222 FIRST AVENUE, CHESTER, CA 96020",1192
315 GENESEE (RIVER ROUGE),1188
"3801 AIRPORT ROAD, SACRAMENTO",1188
RHONE-POULENC #4A,1186
 MT.VERNON 2675 SHERWOOD HALL LANE,1184
CORNER OF C ST & 4TH AVE EN,1183
CHAMBER OF COMMERCE  H & 8TH STS.,1181
"1500 1ST AVE N., BESSEMER, AL",1181
4646 North Humboldt,1179
8901 LOWELL NE,1177
"22224 PLACERITA CANYON RD, SANTA CLARITA",1176
POST OFFICE-50 FLEMING ST.,1174
220 LAWTON ST,1173
"VAN BRUNT: 27th & Van Brunt, Kansas City, 64128",1172
"LINCOLN CO COURTHOUSE,418 MINERAL AVE",1171
"141 Smith Street, Groton",1169
EAST COLUMBUS AVENUE,1167
500 E. 18TH STREET,1166
"435 FERDINAND DAY DRIVE, ALEXANDRIA, VA",1165
"1100 PASEO INTERNATIONAL, OTAY MESA, CA",1160
"CITY BUILDING, 34 NORTH ROUSE",1155
HEATON & DUBOIS,1152
MULDOON/1100 MULDOON ROAD,1151
"MORRO BAY BLVD & KERN AVE, MORRO BAY",1151
"5555 OVERLAND AVE., SAN DIEGO",1147
500 MARYLAND,1143
"FIRE STN-COMMERCIAL & HUMBOLDT, WILLITS",1141
4732 S CENTRAL AVE-SOUTH PHOENIX STATION,1140
"DNR Fish Hatchery, 231 Fish Hatchery Road, Summerville, Georgia, 30747",1140
2200 W 28TH ST.,1139
2200 EAST COURT,1138
"420 34th Street N.E.,Washington, DC 20019",1137
"1100 'I' ST, MODESTO (COURT HOUSE)",1135
"84245 Vista Del Norte, Indio, CA   92203",1133
897 BARRON AVE.,1133
846 FOREST RD,1132
Cordero Rojo SITE W,1131
"40733 CHAPEL WAY., FREMONT",1130
"105 N MAIN ST, UKIAH, CA 95482",1127
"3302 ENGLIST AVE., SEAL PRODUCTS BLDG.",1127
240 N 1950 W,1126
WRIGHT JR-SENIOR HIGH SCHOOL-220 Wright Blvd,1123
"700 ALEXANDRIA PK, WATER PLT, FT THOMAS",1120
ADJ. TO 82 S. WINOOSKI AVENUE,1118
BEULAH PUMP STATION,1118
800 TOWNVIEW PLACE/GREEN ELEMENTARY SCH.,1116
"INSTITUTO TECNOLOGICO, ITT TIJUANA",1113
115 SOUTHAMPTON STREET,1107
1038 ROSS AVENUE,1105
"1642 12TH ST., SARASOTA",1105
1599 WENIG RD NE,1104
4103 BEACON HILL S,1104
ECONOMIC SECURITY BLDG 19TH & CARTER,1103
E WASHINGTON ST ZELLWOOD FL 32748,1102
DIAMOND CREEK ROAD & U S ROUTE 66,1100
"500 S BROADWAY, SANTA MARIA",1099
EIA OFFICE 724 W. ANIMAS FARMINGTON NM,1098
400 WESTINGHOUSE BLVD.,1097
"1413 S. CINCINNATI, TULSA, OK 74119",1097
"425 W 2550 NORTH, OGDEN, UTAH",1095
"528 TULLY RD., SAN JOSE, CA. 95111",1094
LUTTRELL BATES FARM DONAHEW RD,1092
1 NW Martin Luther King Jr. Blvd.- Evansville CIVIC CENTER COURTS BLDG,1090
FILTER PLANT,1085
"93rd Ave SE, Spiritwood ND",1085
1000 WINSTON CHURCHILL DR,1085
"E RIVERS SCH 8 PEACHTREE BATTLE AVE NW, ATLANTA, GA",1082
"FIELD SCHOOL, BLOCK & JAMES STREETS",1082
2221 BUCKMAN ST,1081
"1ST STREET EXT., MARTINS FERRY",1079
WEST & WHEELER BLDG/504 BELLEVUE WY,1078
HURLEY ELEMENTARY SCHOOL,1078
"101 Main Street, Tuba City, AZ",1075
309 2nd Ave. S.,1073
COUNTY ROADS 24.4 N & 26.7 E,1072
HEART LAKE/.25 MILE BLUE LAKE RD,1067
"Chevron Kemmerer Mine SB-IV (Fomerly PITTSBURG & MIDWAY COAL), KEMMERER, WY",1066
"132ND & Q STREETS OMAHA, NEBRASKA",1066
606 EAST MARKET STREET,1064
"8778 BRATTLE PLACE, STOCKTON CA 95209",1063
"4430 S. Lockwood Ridge Rd., Sarasota, FL 34231",1062
11501 INDIANA ST.,1062
8327 MANN ROAD,1060
"11 COURT STREET, WEAVERVILLE, CA 96093",1059
"100 WEST CALIFORNIA AVE, RIDGECREST, CA",1059
2609 DRAPER ST. S.E.,1058
9860 C.R. 313,1057
"COBACH, COLEGIO DE BACHILLERES, MEXICALI",1057
JEWELL PROPERTY-CRASH ROAD,1055
400 EAST LOUCKS STREET,1054
C.R. 144,1054
VERNON STREET TRAILER,1053
"TVA SUBSTATION #410, THETA PIKE",1051
"2730 CANNONS LANE, BOWMAN FIELD",1049
"968 N 8th Street, Lantana, FL 33462",1048
COPEWOOD E. DAVIS STS; TRAILER,1048
AMAZON PARK/499 E 29TH,1047
"BOX 76 RD #4, LINCOLN BORO, PA 15037",1046
867 E. LAUREL Dr,1043
PEARL ST,1042
"4327 O STREET , CORNHUSKER SHOOTERS SPLY",1037
"Highland Park Monitor, 1301 AVON, SHERIDAN WY",1034
"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",1034
195 ADELE STREET,1033
3065 FITE RD,1032
"UCSB WEST CAMPUS-ARCO TANK, ISLA VISTA",1030
WEST END LIBRARY 24 & L STS. NW,1030
WOODVILLE SEWAGE,1030
3350 YANKEE ROAD,1029
WATER FILTRATION PLANT- 3330 Aldis St.,1029
Bridge Plaza North and Lemoine Avenue,1028
600 Morgan Street,1028
12200 COIT ROAD  DALLAS TEXAS,1028
NORTH STREET,1025
1550 W College Ave,1024
SUMMER ST,1024
ROUSCH RD.,1015
" 3111 GOLD NUGGET WAY, PLACERVILLE, CA",1015
"FIREHOLE,W YLLSTN(FIRHOLE & DUNRAVEN)",1014
UNIV. OF GA EXP. STA GRIFFIN GA,1014
35 Ford Road,1013
821 30th St.,1013
"1305 E. Pacific Coast Hwy., Long Beach",1013
225 5TH ST.,1012
5795 SEVEN PINES ROAD [Barnwell],1011
Wyoming Range/West Fontenelle Dr.,1011
9860 CR 313,1006
"4066 LA MESA AVE., SHASTA LAKE",1005
763 BLOODWORTH ROAD,1005
1000 BEAVER GRADE RD CORAOPOLIS PA,1004
"Fairplay, Colorado",1003
11TH & K (GPK)/INTERSECTION 11TH & K ST,1003
"HEALTH DEPT, 300 E  MAIN STREET",1002
"Adjacent to Building 1196, Wythe Landing Loop, NASA-Langley Research Center",1001
"2802 LOUISA ST, BOYD CO COURTHOUSE",1001
"200 WARFIELD AVENUE, VENICE",995
"5509 Highway 53 South, Eau Claire",992
1314 FINDLAY RD.,992
"CITY HALL,  218 S CLEVELAND",991
EAGLE BUTTE EB-2 REL'D,989
"Cusseta Road Elementary School, 4150 Cusseta Road, Columbus, Georgia, 31903",988
5005 Minnetonka Blvd.,987
3004 N. WESTMORELAND,986
"LIBRARY, LOUISVILLE",984
2411 O ST.,981
2300 W ILLINOIS STREET,979
"900 GRANT STREET, CALEXICO, CA",978
"2 MILES E OF HWY 93, STEVENSVILLE",978
8217 ATOMIC ROAD (INDIAN DRIVE) [Jackson],977
750 METZ ROAD,972
"N ROSELAWN, PORTLAND,OR",969
700 SHELL ROAD,966
"225 MARTIN LUTHER KING, JR. DR, JACKSON",964
S OF HWY 30 AND W OF WEAVER RD,964
"FAIRFIELD, PFD, 5229 COURT B",960
2102 CHERRY ROAD [Rock Hill Water Treatment Plant],959
"S. 10TH ST., COTTAGE GROVE, OR",957
2018 Church Street [Beck],957
"#5 JOSE DE DIEGO ST.,AMELIA WARD,GUAYNAB",956
7201 W. WESTCHESTER PARKWAY,956
444 AIRPORT BLVD,954
OLD BRUSHY FORK RD.,953
 Center St,953
2022 NORTH BEACON/ Fort Wayne- Beacon St.,948
"PROGRESSO, CENTRO DE SALUD, MEXICALI",948
"CARROLLTON & RESERVE RDS., CARROLLTON",947
WATER DEPT. NEWPCP LAGOON AREA (NEL),943
